clip_id,video_file,datetime,date,time,year,month,day,latitude,longitude,location_label,emotion_tags,order_index,lab_colors,rgb_colors,mean_lightness,mean_saturation,tags,tag_1,tag_1_score,tag_2,tag_2_score,tag_3,tag_3_score,tag_4,tag_4_score,tag_5,tag_5_score,primary_mood,energy_level,social_context,self_focus,season,time_of_day,location_label_manual,notes,has_embedding,graph_x,graph_y
20250814_215439,D:\QCC\raw_videos\20250814_215439.mp4,2025-08-14T21:54:39,2025-08-14,21:54:39,2025,8,14,31.2471,121.4857,,,262,"[[16.055493062232156, 132.34968883935463, 122.70229155757194], [222.1024912110693, 127.1399138225992, 129.22881342749486], [47.203515295754016, 131.60160714548425, 137.75536319356462], [115.44647848938995, 131.45273644696383, 133.32472081146182], [52.36260148487877, 148.92589066337868, 88.22263914111316]]","[[22, 19, 28], [217, 219, 216], [54, 43, 32], [115, 105, 99], [33, 42, 109]]",90.63411590866484,182.52085803944416,"Night, Window, Close, Far, Atmosphere",Night,0.2779710292816162,Window,0.2377319037914276,Close,0.2374187409877777,Far,0.2321599423885345,Atmosphere,0.2302050739526748,,,,,,,,,1,-0.27689466,-0.100767724
20250816_020503,D:\QCC\raw_videos\20250816_020503.mp4,2025-08-16T02:05:03,2025-08-16,02:05:03,2025,8,16,31.2465,121.4852,,,263,"[[112.11308462674796, 142.58688297638562, 144.49274167992684], [196.83077753265178, 131.2227444848638, 137.1665767306145], [24.50950337449794, 130.2795029844388, 130.639253306319], [71.34163409493941, 144.34323651214834, 143.73861022724694], [171.09072721317074, 132.52675301830234, 139.77003035176918]]","[[134, 95, 78], [202, 187, 173], [30, 25, 24], [95, 56, 43], [178, 160, 144]]",115.17714536840158,194.72811002701368,"Self, Close, Bedroom, Past, Fun",Self,0.2511363923549652,Close,0.2503770887851715,Bedroom,0.2477161884307861,Past,0.2476169466972351,Fun,0.2439545392990112,,,,,,,,,1,0.4731942,-0.055662345
20250816_142750,D:\QCC\raw_videos\20250816_142750.mp4,2025-08-16T14:27:50,2025-08-16,14:27:50,2025,8,16,29.6622,120.1732,,,264,"[[156.66268499881886, 127.15913721949326, 101.67901184266849], [68.2272791662921, 120.09271580679294, 140.83714298767626], [210.2981523654807, 126.24176597669313, 134.37613088645165], [134.937983652939, 114.81587782990722, 153.74146662912702], [180.19296134666197, 125.66351368467197, 125.4954701071061]]","[[114, 150, 195], [58, 66, 44], [206, 206, 194], [117, 131, 82], [164, 175, 178]]",150.06381230603853,180.350842063451,"Window, Far, Day, Atmosphere, Nature",Window,0.2774545848369598,Far,0.2684683799743652,Day,0.2661740481853485,Atmosphere,0.2658383846282959,Nature,0.2647076249122619,,,,,,,,,1,-0.22508292,-0.07603302
20250817_130357,D:\QCC\raw_videos\20250817_130357.mp4,2025-08-17T13:03:57,2025-08-17,13:03:57,2025,8,17,0.0,0.0,,,265,"[[123.72041247750363, 131.11138686183733, 135.5634582632177], [26.671383641879757, 134.5666370383675, 132.44821554531737], [220.79976330114337, 125.35104203206645, 135.06559704159315], [160.78135208785494, 129.43317692940707, 129.25745665091347], [74.7433283032191, 136.9904351650987, 132.02912237902387]]","[[125, 112, 103], [37, 25, 23], [216, 217, 203], [154, 151, 150], [83, 64, 62]]",121.34324796232016,186.9716235086284,"Fun, Bedroom, Day, Close, Now",Fun,0.2462761998176574,Bedroom,0.241521343588829,Day,0.2390660345554351,Close,0.2332680523395538,Now,0.2326902747154235,overwhelmed,1.0,family,2.0,summer,afternoon,family_home,"I don't like my family. I feel overwhelmed when I'm there, like I don't know how to be myself. It's such a jarring contrast to how I experience myself around my friends or alone.",1,-0.18170203,0.21447796
20250819_013731,D:\QCC\raw_videos\20250819_013731.mp4,2025-08-19T01:37:31,2025-08-19,01:37:31,2025,8,19,39.9071,116.4436,,,266,"[[128.10854507312894, 141.9392337407114, 155.73819752018508], [49.47123061331364, 137.6713409419707, 141.26667546480041], [84.3935072664135, 139.69182251255427, 139.91594057424086], [202.10920881335704, 126.85611259856422, 136.72279236569733], [10.286971407379362, 133.1866063291536, 129.0341354204212]]","[[154, 110, 74], [64, 41, 28], [100, 71, 61], [199, 197, 181], [23, 10, 12]]",94.8738926347185,195.52679948090977,"Night, Atmosphere, Close, Window, Now",Night,0.2588811814785003,Atmosphere,0.2312311381101608,Close,0.2289151847362518,Window,0.2246201783418655,Now,0.2239903509616851,,,,,,,,,1,-0.27502885,-0.19224744
20250820_013407,D:\QCC\raw_videos\20250820_013407.mp4,2025-08-20T01:34:07,2025-08-20,01:34:07,2025,8,20,39.9236,116.5959,,,267,"[[25.44779477500911, 128.29285040230462, 130.84831131419375], [0.11084162567249445, 128.00428212687768, 128.0007644649442], [13.83449565099768, 128.08979872532493, 129.45083073426088], [8.218404528172435, 128.85797988603795, 127.69623747615277], [18.396676311743086, 129.05193494978852, 130.2591146115409]]","[[28, 27, 24], [0, 0, 0], [18, 17, 15], [10, 11, 13], [24, 21, 19]]",13.201642578318962,182.23184606203645,"Night, Window, Bedroom, Alone, Close",Night,0.2817474901676178,Window,0.2780006229877472,Bedroom,0.268016517162323,Alone,0.265425443649292,Close,0.2577371299266815,,,,,,,,,1,-0.1272414,0.01081067
20250821_004430,D:\QCC\raw_videos\20250821_004430.mp4,2025-08-21T00:44:30,2025-08-21,00:44:30,2025,8,21,39.9236,116.596,,,268,"[[131.59035074249746, 136.39043804443992, 140.8995750028766], [82.80946640500952, 133.17179593869884, 140.45837547982384], [14.784260722752734, 130.09371777426784, 129.1571532739805], [105.72072447779419, 133.2226822685532, 137.57619699935208], [175.11736114021306, 130.89604705751552, 141.65624262121878]]","[[144, 117, 102], [90, 72, 57], [22, 17, 16], [111, 94, 83], [180, 165, 144]]",102.0044326976534,191.4710657719564,"Bedroom, Self, Close, Thoughts, Night",Bedroom,0.2653100490570068,Self,0.2553207874298095,Close,0.2517466247081756,Thoughts,0.2485314011573791,Night,0.2463771551847458,,,,,,,,,1,0.4561446,-0.1145868
20250821_202742,D:\QCC\raw_videos\20250821_202742.mp4,2025-08-21T20:27:42,2025-08-21,20:27:42,2025,8,21,39.9239,116.5927,,,269,"[[19.845418048005286, 130.9729379485768, 124.69910158387036], [157.57224151310427, 129.966143845383, 134.4364682743504], [68.53586222192345, 132.71589473786017, 131.75211320975038], [112.72913356300339, 131.92135870864865, 134.17918172356826], [196.72799149751978, 126.5112679478523, 135.00697800155763]]","[[23, 22, 28], [155, 148, 138], [71, 61, 59], [113, 102, 94], [192, 190, 177]]",111.08212936871124,185.6049930753909,"Window, Far, Bedroom, Atmosphere, Close",Window,0.224975973367691,Far,0.2179115861654281,Bedroom,0.2145993411540985,Atmosphere,0.2137075364589691,Close,0.2135716378688812,,,,,,,,,1,-0.15747343,0.11223306
20250823_012057,D:\QCC\raw_videos\20250823_012057.mp4,2025-08-23T01:20:57,2025-08-23,01:20:57,2025,8,23,39.9236,116.5961,,,270,"[[7.054515897811342, 128.7707073044606, 126.90723466835524], [244.34781404057975, 131.17588703764335, 130.1190308051516], [84.18788753888848, 143.98802055606745, 150.201032857786], [39.652791528352154, 136.19350771584868, 134.47017115513103], [152.09234014739712, 139.33837305589074, 141.1227728238115]]","[[8, 10, 14], [250, 241, 239], [109, 68, 43], [52, 34, 30], [171, 136, 121]]",105.46706983060577,192.6685564808064,"Bedroom, Night, Self, Alone, Now",Bedroom,0.2710429430007934,Night,0.2658563256263733,Self,0.2492335140705108,Alone,0.248081550002098,Now,0.2467407286167144,,,,,,,,,1,0.12152477,0.024788896
20250824_005749,D:\QCC\raw_videos\20250824_005749.mp4,2025-08-24T00:57:49,2025-08-24,00:57:49,2025,8,24,39.9236,116.596,,,271,"[[180.1634819023184, 129.48919869191062, 140.0968513670466], [74.14536479751187, 143.02047772881994, 144.10751444309744], [20.05986190252429, 129.49437937209044, 128.31176564407497], [207.179664925822, 129.7608913943986, 138.0776486324858], [117.9374118492337, 138.064811243255, 148.47748198704426]]","[[184, 171, 151], [97, 59, 44], [25, 23, 23], [211, 200, 183], [136, 102, 76]]",119.89715707548206,193.66701947050183,"Self, Past, Close, Bedroom, Day",Self,0.2516770660877228,Past,0.2469606399536132,Close,0.2431199699640274,Bedroom,0.2422482371330261,Day,0.2395366430282592,,,,,,,,,1,0.43986315,-0.08431287
20250824_223906,D:\QCC\raw_videos\20250824_223906.mp4,2025-08-24T22:39:06,2025-08-24,22:39:06,2025,8,24,39.9243,116.594,,,272,"[[203.58402590479977, 128.36975231128594, 126.82744239994376], [75.28704993588484, 138.5590056529723, 132.0126152457772], [20.88210748241646, 129.89305025793243, 127.24990757102931], [146.46135169514173, 130.78523322804233, 132.14245957322274], [111.47039040915082, 135.31117506830867, 131.8115297063825]]","[[195, 197, 201], [87, 64, 63], [24, 23, 24], [144, 136, 131], [117, 99, 98]]",111.53698508547872,185.6984064547277,"Close, Fun, Self, Now, Past",Close,0.2466916590929031,Fun,0.24435755610466,Self,0.2438002079725265,Now,0.2432450354099273,Past,0.2400175631046295,,,,,,,,,1,0.32104653,-0.04294655
20250825_160511,D:\QCC\raw_videos\20250825_160511.mp4,2025-08-25T16:05:11,2025-08-25,16:05:11,2025,8,25,39.9252,116.5941,,,273,"[[22.011707299112828, 126.20157256690554, 128.93340630545904], [141.35447569109039, 125.99996445169069, 133.35982190297057], [209.59279150363847, 125.59111319051247, 128.75824787842086], [82.73193289399076, 124.68658867814285, 132.73893667307962], [157.49152869126175, 128.91900901642921, 92.97167272667743]]","[[22, 26, 25], [131, 134, 124], [198, 206, 204], [72, 77, 69], [101, 152, 212]]",122.63648721581885,176.96308152804312,"Atmosphere, Day, Far, Spring, Summer",Atmosphere,0.2416948974132537,Day,0.2416453957557678,Far,0.2344344854354858,Spring,0.2312909662723541,Summer,0.229812815785408,,,,,,,,,1,-0.30169085,-0.13246466
20250825_184037,D:\QCC\raw_videos\20250825_184037.mp4,2025-08-25T18:40:37,2025-08-25,18:40:37,2025,8,25,39.9236,116.596,,,274,"[[67.65950240833848, 135.8971074496973, 139.11671821077044], [137.81409442628416, 147.73706602624475, 174.25911274086536], [14.004704801828055, 131.94806477962177, 130.43508927607576], [176.53098655739626, 148.29997679771085, 189.68466560906063], [107.26764490625467, 141.26420526766665, 153.23407930876257]]","[[78, 58, 46], [177, 114, 47], [24, 16, 15], [228, 153, 52], [131, 90, 58]]",100.65538662002032,211.5320033254885,"Window, Close, Bedroom, Night, Atmosphere",Window,0.2500527799129486,Close,0.2487109005451202,Bedroom,0.2475403249263763,Night,0.245349109172821,Atmosphere,0.2438603192567825,,,,,,,,,1,-0.06857441,0.16273732
20250826_212337,D:\QCC\raw_videos\20250826_212337.mp4,2025-08-26T21:23:37,2025-08-26,21:23:37,2025,8,26,39.925,116.5963,,,275,"[[114.19534205440799, 133.64936008293589, 137.03065261913986], [77.80699942795341, 134.72164447204503, 138.01808942677818], [156.99374406513442, 137.583410409419, 144.6370439077963], [39.06165535774059, 131.12916755948348, 133.01284968451728], [221.9151761219013, 130.34209339681075, 138.25006926800447]]","[[120, 102, 91], [86, 67, 56], [174, 141, 120], [45, 37, 31], [229, 215, 198]]",121.99458340542756,192.13882469253755,"Close, Fun, Past, Friends, Day",Close,0.2417870759963989,Fun,0.2394570708274841,Past,0.239227220416069,Friends,0.2342889606952667,Day,0.2315197438001632,,,,,,,,,1,0.20906287,0.14346606
20250827_191439,D:\QCC\raw_videos\20250827_191439.mp4,2025-08-27T19:14:39,2025-08-27,19:14:39,2025,8,27,40.0563,116.5396,,,276,"[[18.944817628712382, 137.11114862656564, 124.1791737274117], [233.54813952917414, 129.01072380527938, 146.4855668061343], [126.013446283394, 159.4087674961814, 157.35580712560883], [48.9843719764806, 137.2744081973804, 113.59483514377348], [67.5699178733525, 158.10124257266227, 141.25964887994138]]","[[31, 18, 27], [246, 228, 196], [177, 95, 70], [47, 42, 67], [107, 41, 44]]",99.01213865822272,198.8737692171472,"Rain, Atmosphere, Night, Winter, Snow",Rain,0.2748578488826751,Atmosphere,0.2587555050849914,Night,0.2521259486675262,Winter,0.2391494214534759,Snow,0.2370804846286773,,,,,,,,,1,-0.2569689,-0.20999177
20250829_011610,D:\QCC\raw_videos\20250829_011610.mp4,2025-08-29T01:16:10,2025-08-29,01:16:10,2025,8,29,39.9236,116.596,,,277,"[[200.76252951812086, 131.241921088238, 134.58021974639945], [92.90640204325415, 141.92336449053957, 148.1163478814005], [35.60687670033464, 129.6611030353651, 132.66366632604138], [154.25041540169272, 130.90268355758968, 139.2223242507132], [64.76434222044811, 133.79401007789738, 138.69288104914122]]","[[205, 192, 183], [114, 76, 53], [38, 34, 30], [157, 144, 126], [72, 57, 45]]",109.6581131767701,192.48505788948768,"Past, Bedroom, Self, Close, Day",Past,0.2452836036682129,Bedroom,0.2449138760566711,Self,0.2447438836097717,Close,0.2426008582115173,Day,0.237852856516838,,,,,,,,,1,0.47848418,-0.07403194
20250829_151850,D:\QCC\raw_videos\20250829_151850.mp4,2025-08-29T15:18:50,2025-08-29,15:18:50,2025,8,29,39.9289,116.5342,,,278,"[[188.01276745088273, 126.43512206775235, 126.24624516460447], [80.33114445279756, 127.75527653040028, 129.37463210132262], [30.37367612852971, 127.37955386078957, 128.7372586636342], [119.99837768565804, 127.71556429355275, 129.49952898232868], [166.59259237687863, 127.10629897718434, 127.7726463832092]]","[[175, 182, 185], [73, 74, 72], [30, 32, 31], [110, 111, 109], [155, 159, 160]]",117.06171161894932,180.74186062062265,"Atmosphere, Far, Close, Alone, Day",Atmosphere,0.2528768181800842,Far,0.2447682917118072,Close,0.2377376556396484,Alone,0.2358016073703766,Day,0.2328456789255142,,,,,,,,,1,-0.26486138,-0.18261524
20250830_222049,D:\QCC\raw_videos\20250830_222049.mp4,2025-08-30T22:20:49,2025-08-30,22:20:49,2025,8,30,39.8746,116.4524,,,279,"[[18.60777851743167, 131.38070067902765, 123.67334311770588], [162.80599445323435, 129.0840052807212, 136.37343052696522], [117.554150689094, 135.95177796147556, 131.22205190455836], [208.32834088703896, 123.66428670786921, 134.02827611119673], [68.31198450627625, 134.1367329598516, 128.359857699947]]","[[23, 21, 28], [162, 153, 140], [122, 105, 104], [198, 205, 191], [72, 60, 63]]",115.12164981061504,185.03636740952112,"Fun, Past, Close, Bedroom, Day",Fun,0.2665663957595825,Past,0.2657850980758667,Close,0.2651813924312591,Bedroom,0.2633128762245178,Day,0.257677286863327,,,,,,,,,1,-0.10942906,0.23831405
20250901_013924,D:\QCC\raw_videos\20250901_013924.mp4,2025-09-01T01:39:24,2025-09-01,01:39:24,2025,9,1,39.9236,116.596,,,280,"[[0.05062636796052289, 128.00032006762635, 128.00007219790294], [215.09821428571436, 129.40178571428572, 178.52678571428572], [62.314720812182756, 136.5989847715736, 144.0710659898477], [142.05434782608685, 138.44565217391303, 157.67391304347825], [241.4742857142859, 126.30857142857143, 149.4342857142857]]","[[0, 0, 0], [242, 207, 114], [76, 53, 34], [166, 126, 83], [252, 239, 199]]",132.19843900124607,201.10774172636485,"Night, Bedroom, Window, Alone, Atmosphere",Night,0.2723153829574585,Bedroom,0.2587949633598327,Window,0.2525160014629364,Alone,0.2523428499698639,Atmosphere,0.2503336071968078,,,,,,,,,1,-0.1376917,0.10506026
20250901_191207,D:\QCC\raw_videos\20250901_191207.mp4,2025-09-01T19:12:07,2025-09-01,19:12:07,2025,9,1,39.9236,116.596,,,281,"[[14.676080834810264, 130.49755779657667, 130.32323836719442], [115.93824603719568, 133.24641532750508, 143.18921091579833], [79.61332134791779, 133.3612704613575, 141.85846722786266], [169.60154913036905, 129.63566205761785, 129.94132538810993], [47.73388548304167, 134.7979237792594, 144.41988980885262]]","[[23, 17, 15], [124, 103, 82], [88, 70, 53], [164, 160, 159], [60, 41, 22]]",85.51261656666689,191.16587032146865,"Bedroom, Close, Past, Fun, Alone",Bedroom,0.2705662548542022,Close,0.2602798044681549,Past,0.2580208778381347,Fun,0.2548273503780365,Alone,0.2544581294059753,,,,,,,,,1,0.01251113,0.116664276
20250902_222531,D:\QCC\raw_videos\20250902_222531.mp4,2025-09-02T22:25:31,2025-09-02,22:25:31,2025,9,2,39.1329,117.2016,,,282,"[[19.06794253946798, 136.89337494622646, 116.86258494059238], [206.94606581113004, 125.50226899814633, 143.7763200351125], [48.72946057709926, 143.801427237788, 111.3318841386131], [64.3646407747002, 173.05132835432903, 61.43838461352665], [115.14629130125338, 143.66142791669668, 133.14110604295527]]","[[24, 20, 38], [206, 201, 173], [55, 39, 70], [43, 36, 164], [134, 98, 99]]",90.85088020073016,186.44064390316765,"Night, Atmosphere, Far, Close, Fun",Night,0.257919430732727,Atmosphere,0.2415222525596618,Far,0.2304443269968032,Close,0.2266979813575744,Fun,0.2256877571344375,sad,2.0,date,2.0,fall,night,plaza,"Goodbye. I knew it wasn't going to work out, but even our final day together was great. But even then, I never could get close to you. After our last date, you kept me at a distance, and while you told me all about your childhood and where you grew up, I still didn't know who you were.",1,-0.27873027,-0.02709946
20250903_223227,D:\QCC\raw_videos\20250903_223227.mp4,2025-09-03T22:32:27,2025-09-03,22:32:27,2025,9,3,39.9257,116.5932,,,283,"[[117.75723463541236, 137.1589013911306, 116.86885949667143], [12.090047661874657, 132.62390836939989, 128.6651389175953], [94.96985620516091, 184.45197245422233, 168.01903668194532], [223.93905608172594, 122.37422257509702, 128.72211758014495], [62.71914572345842, 142.8798812509486, 138.52959052056514]]","[[114, 104, 129], [23, 13, 16], [171, 25, 25], [207, 223, 219], [82, 49, 43]]",102.29506806152644,198.22032454202025,"Close, Night, Window, Fun, Past",Close,0.251505047082901,Night,0.2487448751926422,Window,0.2447880059480667,Fun,0.236589103937149,Past,0.2362625151872635,,,,,,,,,1,-0.06754678,0.15151155
20250904_213636,D:\QCC\raw_videos\20250904_213636.mp4,2025-09-04T21:36:36,2025-09-04,21:36:36,2025,9,4,22.6289,113.8095,,,284,"[[84.00266016924309, 134.95034850236738, 135.0897217745329], [168.99275354593266, 128.7495824643501, 130.40268233325543], [125.59337374022884, 132.02080480730797, 131.9241695273807], [26.814225943042914, 128.7171318386087, 128.5069133812923], [229.03714652556954, 129.64465728063055, 129.48717808005716]]","[[91, 74, 67], [162, 160, 156], [126, 114, 111], [28, 28, 28], [229, 225, 224]]",126.8880319848034,185.19107504625572,"Past, Close, Self, Window, Alone",Past,0.2624512314796448,Close,0.2604961991310119,Self,0.2581767439842224,Window,0.2534056305885315,Alone,0.2528364360332489,,,,,,,,,1,0.3294624,-0.09120089
20250905_193807,D:\QCC\raw_videos\20250905_193807.mp4,2025-09-05T19:38:07,2025-09-05,19:38:07,2025,9,5,47.5196,19.0197,,,285,"[[157.76272484055573, 139.98648668072798, 95.03060422220726], [9.27832275616609, 128.68870990910415, 124.3757986264891], [59.608866047535415, 128.57250924172547, 120.86116220358831], [95.62961806637537, 136.17886311293208, 107.29370789159378], [34.30317963669476, 123.72289676471895, 127.5533235927089]]","[[135, 145, 207], [8, 13, 20], [48, 56, 67], [82, 85, 121], [25, 36, 35]]",71.31654226946549,175.1387185942515,"Night, Atmosphere, Summer, Nature, Day",Night,0.2655569016933441,Atmosphere,0.2526032030582428,Summer,0.2410834431648254,Nature,0.2405790388584137,Day,0.239681214094162,,,,,,,,,1,-0.2739582,-0.17693365
20250906_213351,D:\QCC\raw_videos\20250906_213351.mp4,2025-09-06T21:33:51,2025-09-06,21:33:51,2025,9,6,47.5197,19.0195,,,286,"[[48.60726702995226, 142.67447042246945, 150.22574035700083], [146.61139541322672, 131.74229116413224, 128.113512427538], [91.96283432500874, 135.77971067116533, 148.16820951994376], [14.352616094986445, 130.40056229618236, 130.05528954460505], [132.0155843676177, 134.50724824246947, 166.6727050662842]]","[[71, 37, 13], [143, 136, 138], [105, 79, 52], [23, 17, 15], [152, 118, 57]]",86.70993944615836,198.0529000966238,"Bedroom, Past, Close, Fun, Window",Bedroom,0.2935010194778442,Past,0.2759935557842254,Close,0.2739861607551574,Fun,0.2655158638954162,Window,0.2649247050285339,,,,,,,,,1,0.006747829,0.15968108
20250907_224137,D:\QCC\raw_videos\20250907_224137.mp4,2025-09-07T22:41:37,2025-09-07,22:41:37,2025,9,7,47.5197,19.0196,,,287,"[[152.71594186177384, 129.4573068927944, 137.03381479526604], [62.511499267347446, 141.97053850976494, 153.1314528986934], [105.06597623658269, 131.64867152428403, 129.27807457465488], [13.916721861398841, 131.77872284796032, 128.62723132550508], [116.07214592671491, 135.86236070610386, 165.13120987777395]]","[[152, 142, 128], [85, 49, 20], [103, 95, 96], [22, 15, 17], [136, 102, 44]]",90.05645703076354,195.9658193685328,"Bedroom, Close, Now, Past, Far",Bedroom,0.2858195304870605,Close,0.2649882137775421,Now,0.2622023224830627,Past,0.2606330215930938,Far,0.2560884356498718,,,,,,,,,1,-0.056959137,0.18816014
20250908_235412,D:\QCC\raw_videos\20250908_235412.mp4,2025-09-08T23:54:12,2025-09-08,23:54:12,2025,9,8,47.5197,19.0196,,,288,"[[97.16380102455875, 136.72065752849218, 156.8636716785303], [145.3426157503601, 129.56526186419438, 137.0695126144944], [18.572352486216104, 130.66745450581396, 130.41534724401217], [57.93398783111622, 136.7419025293777, 149.94401346031543], [80.286110735522, 129.30233329960876, 122.88494053999403]]","[[115, 84, 44], [145, 135, 121], [25, 21, 19], [73, 48, 22], [71, 74, 83]]",79.85977356555463,192.52487682721784,"Bedroom, Past, Window, Close, Far",Bedroom,0.2876558005809784,Past,0.269153892993927,Window,0.2679127752780914,Close,0.2678509652614593,Far,0.2650822401046753,,,,,,,,,1,-0.109477244,0.20940757
20250909_222207,D:\QCC\raw_videos\20250909_222207.mp4,2025-09-09T22:22:07,2025-09-09,22:22:07,2025,9,9,47.5197,19.0195,,,289,"[[20.231918570946377, 131.17292767743987, 131.86702296893552], [117.43551962841512, 140.23808986276165, 167.47617059528557], [58.37847786624083, 134.72848084616203, 146.67350337948608], [92.39655354219856, 134.56762561859202, 153.063097413987], [141.98211878802374, 131.65263638911182, 145.5160322257297]]","[[29, 22, 19], [144, 100, 42], [71, 50, 27], [106, 80, 45], [149, 130, 103]]",86.08491767916493,200.7269134164277,"Bedroom, Close, Past, Window, Alone",Bedroom,0.3102977871894836,Close,0.2796493768692016,Past,0.2792737483978271,Window,0.277685284614563,Alone,0.2711291313171386,,,,,,,,,1,-0.016752265,0.09204028
20250911_142507,D:\QCC\raw_videos\20250911_142507.mp4,2025-09-11T14:25:07,2025-09-11,14:25:07,2025,9,11,41.7844,-87.6028,,,290,"[[166.71372963104787, 130.14193586030595, 130.40876133235176], [79.9134830345514, 137.78757423071178, 133.09782690498577], [248.52965062508753, 128.09435482748654, 127.51402003725302], [126.48035553388377, 130.61816315292953, 132.49692636413192], [25.481838001179895, 130.02008099925067, 128.15948145344768]]","[[163, 157, 154], [90, 68, 65], [246, 247, 249], [124, 116, 111], [30, 26, 27]]",129.4238113651501,185.034843408933,"Self, Close, Day, Fun, Window",Self,0.2689348757266998,Close,0.2632797062397003,Day,0.262563943862915,Fun,0.2613201737403869,Window,0.2612092792987823,joy,3.0,alone,5.0,fall,afternoon,bedroom,"I'm home! I was very happy to be home despite the jetlag. I could definitely feel the shift in energy. Even on the first day back my friend came to pick me up and we had a nice dinner and caught up. I felt back in charge, in control again.",1,0.35975423,-0.043162264
20250912_235930,D:\QCC\raw_videos\20250912_235930.mp4,2025-09-12T23:59:30,2025-09-12,23:59:30,2025,9,12,41.7845,-87.6029,,,291,"[[152.63146256842293, 130.58052370326183, 148.97659928591642], [19.194083057828124, 129.96267662902085, 131.33398505642828], [99.72986154007567, 150.8782858267717, 153.91149948345512], [131.78888928209815, 134.77982335114112, 149.72966474452662], [62.51061679510926, 145.20863766548365, 150.46454559157272]]","[[160, 141, 109], [25, 22, 18], [134, 76, 52], [145, 118, 87], [89, 47, 25]]",93.17098264870684,201.7925446309523,"Self, Close, Past, Bedroom, Thoughts",Self,0.2501225471496582,Close,0.2487688362598419,Past,0.248516708612442,Bedroom,0.2472394853830337,Thoughts,0.2408885210752487,,,,,,,,,1,0.49761012,-0.09412249
20250914_003109,D:\QCC\raw_videos\20250914_003109.mp4,2025-09-14T00:31:09,2025-09-14,00:31:09,2025,9,14,0.0,0.0,,,292,"[[22.260393003548657, 156.04967017895723, 116.11876784048575], [4.813857079075092, 131.79135250830927, 126.326277997623], [103.03087103163585, 187.67065432433083, 159.72000030755493], [63.49832564953999, 189.28330399968144, 54.876538066189454], [58.42762212835707, 171.49505640430903, 132.0181474323982]]","[[51, 4, 41], [11, 3, 10], [185, 32, 48], [67, 2, 175], [109, 10, 50]]",50.406213778431336,207.4015548225917,"Atmosphere, Night, Close, Fun, Bedroom",Atmosphere,0.2672963738441467,Night,0.266701340675354,Close,0.254012793302536,Fun,0.2493126094341278,Bedroom,0.2484869211912155,,,,,,,,,1,-0.07694564,0.08015014
20250914_222720,D:\QCC\raw_videos\20250914_222720.mp4,2025-09-14T22:27:20,2025-09-14,22:27:20,2025,9,14,41.7845,-87.6029,,,293,"[[77.1461793115962, 147.2405490274819, 153.76113789795926], [167.35961581083876, 131.3202695611917, 149.3328412036152], [17.017256924166574, 130.1765375198061, 129.2735989073694], [125.88117308920614, 136.26385116024392, 152.51853830145805], [214.84197773150782, 130.4409073883206, 134.67067147530645]]","[[107, 58, 33], [178, 156, 122], [24, 20, 19], [143, 111, 76], [218, 208, 198]]",120.44924057346311,197.44392355020744,"Self, Past, Close, Bedroom, Fun",Self,0.2565478086471557,Past,0.2523659765720367,Close,0.250952661037445,Bedroom,0.2496474981307983,Fun,0.2469465583562851,,,,,,,,,1,0.44524348,-0.079011865
20250915_230447,D:\QCC\raw_videos\20250915_230447.mp4,2025-09-15T23:04:47,2025-09-15,23:04:47,2025,9,15,41.7844,-87.603,,,294,"[[98.99869489468414, 135.97914681483903, 140.2509346190392], [16.021441512307703, 129.2908413594697, 127.75429970100146], [203.17521840164926, 132.2377707586122, 133.42899744820113], [58.0912898780568, 133.71077399043497, 137.75052709936213], [150.92677954289258, 133.2099553013792, 136.84479322275098]]","[[108, 86, 71], [21, 20, 21], [209, 194, 188], [66, 51, 41], [156, 138, 128]]",105.4426848459181,189.58280216022925,"Self, Night, Bedroom, Past, Close",Self,0.2694182991981506,Night,0.2671130895614624,Bedroom,0.2647463679313659,Past,0.2646810412406921,Close,0.2629125416278839,,,,,,,,,1,0.38618222,-0.079930715
20250916_214051,D:\QCC\raw_videos\20250916_214051.mp4,2025-09-16T21:40:51,2025-09-16,21:40:51,2025,9,16,41.9394,-87.7172,,,295,"[[16.216002782677222, 150.7659604663714, 107.76687051544714], [96.43254639286869, 188.2667344447553, 47.32351127406009], [227.57016330783793, 126.14800170978029, 145.2807349483734], [80.42038953366547, 180.2215873518018, 135.0752945072185], [48.51262687026229, 174.93339661294183, 85.98954947071535]]","[[34, 7, 48], [90, 51, 223], [233, 224, 191], [145, 19, 65], [75, 5, 110]]",93.83034577746233,198.3996087949253,"Fun, Close, Night, Far, Atmosphere",Fun,0.2707290649414062,Close,0.2626017332077026,Night,0.2610118091106415,Far,0.2594440579414367,Atmosphere,0.2588836550712585,,,,,,,,,1,-0.11096244,0.12442705
